datetime,humidity,lag_1,lag_2,lag_3,rolling_mean_7,rolling_std_7
2014-05-08,74.0,63.3,80.5,77.9,77.4,8.264381404557776
2014-05-09,78.9,74.0,63.3,80.5,77.21428571428571,8.205369902575729
2014-05-10,88.1,78.9,74.0,63.3,76.84285714285714,7.523708558695699
2014-05-11,84.0,88.1,78.9,74.0,78.10000000000001,7.927799190191442
2014-05-12,81.2,84.0,88.1,78.9,78.57142857142857,8.011598734691736
2014-05-13,81.9,81.2,84.0,88.1,78.77142857142857,8.084906572479003
2014-05-14,80.7,81.9,81.2,84.0,81.25714285714287,4.345440960691604
2014-05-15,79.4,80.7,81.9,81.2,82.02857142857144,3.1600180831307405
2014-05-16,80.6,79.4,80.7,81.9,82.27142857142857,2.936956636675662
2014-05-17,83.5,80.6,79.4,80.7,81.61428571428571,1.646641603819026
2014-05-18,83.5,83.5,80.6,79.4,81.54285714285713,1.532815647598546
2014-05-19,82.1,83.5,83.5,80.6,81.67142857142858,1.5370038882124069
2014-05-20,86.6,82.1,83.5,83.5,82.34285714285714,2.424085492755854
2014-05-21,87.5,86.6,82.1,83.5,83.3142857142857,2.9594079201917896
2014-05-22,84.5,87.5,86.6,82.1,84.04285714285713,2.4123689206923307
2014-05-23,72.0,84.5,87.5,86.6,82.8142857142857,5.123940076226566
2014-05-24,75.0,72.0,84.5,87.5,81.6,5.885009204184174
2014-05-25,81.2,75.0,72.0,84.5,81.27142857142857,5.825150723576185
2014-05-26,83.2,81.2,75.0,72.0,81.42857142857143,5.86592257185916
2014-05-27,83.3,83.2,81.2,75.0,80.95714285714284,5.502380437246209
2014-05-28,80.5,83.3,83.2,81.2,79.95714285714284,4.691430891478992
2014-05-29,83.5,80.5,83.3,83.2,79.8142857142857,4.542917040635327
2014-05-30,82.7,83.5,80.5,83.3,81.34285714285714,3.020406784334907
2014-05-31,85.9,82.7,83.5,80.5,82.89999999999999,1.746424919656949
2014-06-01,89.6,85.9,82.7,83.5,84.10000000000001,2.893095228297615
2014-06-02,90.9,89.6,85.9,82.7,85.2,3.8118237105089388
2014-06-03,87.8,90.9,89.6,85.9,85.84285714285716,3.817441177392926
2014-06-04,91.0,87.8,90.9,89.6,87.34285714285716,3.4092311659455796
2014-06-05,86.3,91.0,87.8,90.9,87.74285714285715,3.0259197735875074
2014-06-06,79.2,86.3,91.0,87.8,87.24285714285715,4.097502142711012
2014-06-07,81.1,79.2,86.3,91.0,86.55714285714285,4.714819594589124
2014-06-08,72.7,81.1,79.2,86.3,84.14285714285714,6.774180674407956
2014-06-09,76.2,72.7,81.1,79.2,82.04285714285716,6.606778625739082
2014-06-10,85.9,76.2,72.7,81.1,81.77142857142857,6.365457377050505
2014-06-11,89.7,85.9,76.2,72.7,81.58571428571429,6.063120365902998
2014-06-12,87.1,89.7,85.9,76.2,81.7,6.1733297336201876
2014-06-13,95.9,87.1,89.7,85.9,84.08571428571429,8.002172324110521
2014-06-14,87.5,95.9,87.1,89.7,85.0,7.969734416319334
2014-06-15,81.3,87.5,95.9,87.1,86.22857142857141,6.23076086464397
2014-06-16,85.0,81.3,87.5,95.9,87.48571428571428,4.524167905603508
2014-06-17,74.9,85.0,81.3,87.5,85.91428571428573,6.6006132471228165
2014-06-18,91.8,74.9,85.0,81.3,86.21428571428571,6.844566840793735
2014-06-19,92.0,91.8,74.9,85.0,86.91428571428571,7.1919929021627675
2014-06-20,79.3,92.0,91.8,74.9,84.54285714285713,6.4319144746740955
2014-06-21,88.8,79.3,92.0,91.8,84.72857142857143,6.549227508063774
2014-06-22,85.3,88.8,79.3,92.0,85.3,6.372336044706431
2014-06-23,91.1,85.3,88.8,79.3,86.17142857142856,6.731447166277014
2014-06-24,83.2,91.1,85.3,88.8,87.35714285714286,4.895868034324596
2014-06-25,74.0,83.2,91.1,85.3,84.81428571428572,6.547627705621848
2014-06-26,73.3,74.0,83.2,91.1,82.14285714285714,6.930814560799434
2014-06-27,85.4,73.3,74.0,83.2,83.01428571428572,6.897204402613231
2014-06-28,78.5,85.4,73.3,74.0,81.54285714285716,6.546973128313288
2014-06-29,86.3,78.5,85.4,73.3,81.68571428571428,6.652675795354404
2014-06-30,73.1,86.3,78.5,85.4,79.11428571428571,5.835931394224489
2014-07-01,84.0,73.1,86.3,78.5,79.22857142857143,5.9362486149964555
2014-07-02,93.8,84.0,73.1,86.3,82.05714285714285,7.532342960605921
2014-07-03,87.9,93.8,84.0,73.1,84.14285714285714,6.676041028148528
2014-07-04,82.9,87.9,93.8,84.0,83.78571428571429,6.664440104371906
2014-07-05,83.9,82.9,87.9,93.8,84.55714285714285,6.250295231122207
2014-07-06,84.1,83.9,82.9,87.9,84.24285714285715,6.2031865850966
2014-07-07,86.1,84.1,83.9,82.9,86.1,3.786379097061572
2014-07-08,87.0,86.1,84.1,83.9,86.52857142857142,3.67727901475792
2014-07-09,88.9,87.0,86.1,84.1,85.82857142857144,2.2529345941932055
2014-07-10,79.6,88.9,87.0,86.1,84.64285714285714,3.030872890140562
2014-07-11,75.7,79.6,88.9,87.0,83.61428571428571,4.557933951338117
2014-07-12,80.4,75.7,79.6,88.9,83.11428571428571,4.710777915740403
2014-07-13,72.1,80.4,75.7,79.6,81.39999999999999,6.2305697973780365
2014-07-14,79.4,72.1,80.4,75.7,80.44285714285715,5.893741636362262
2014-07-15,93.8,79.4,72.1,80.4,81.41428571428571,7.49698352037413
2014-07-16,89.2,93.8,79.4,72.1,81.45714285714287,7.547595012730203
2014-07-17,74.8,89.2,93.8,79.4,80.77142857142857,7.951669486280673
2014-07-18,62.7,74.8,89.2,93.8,78.91428571428571,10.456963958917294
2014-07-19,66.6,62.7,74.8,89.2,76.94285714285715,11.389447915045062
2014-07-20,75.9,66.6,62.7,74.8,77.48571428571428,11.209286116345483
2014-07-21,82.3,75.9,66.6,62.7,77.9,11.344602240713433
2014-07-22,83.1,82.3,75.9,66.6,76.37142857142858,9.399240090864525
2014-07-23,86.2,83.1,82.3,75.9,75.94285714285714,8.76372393123254
2014-07-24,91.2,86.2,83.1,82.3,78.28571428571429,10.439257408364611
2014-07-25,86.2,91.2,86.2,83.1,81.64285714285714,8.110663175280825
2014-07-26,88.1,86.2,91.2,86.2,84.71428571428571,4.900145770426327
2014-07-27,86.0,88.1,86.2,91.2,86.15714285714286,2.9848825453477947
2014-07-28,84.1,86.0,88.1,86.2,86.41428571428571,2.6567075936379037
2014-07-29,57.2,84.1,86.0,88.1,82.71428571428571,11.467407229684813
2014-07-30,71.6,57.2,84.1,86.0,80.62857142857142,12.041139797338419
2014-07-31,55.1,71.6,57.2,84.1,75.47142857142856,14.281189759693751
2014-08-01,68.1,55.1,71.6,57.2,72.88571428571427,13.639089482247824
2014-08-02,68.5,68.1,55.1,71.6,70.08571428571429,11.895577409472981
2014-08-03,68.5,68.5,68.1,55.1,67.58571428571429,9.61360642898549
2014-08-04,71.6,68.5,68.5,68.1,65.8,6.777413469262177
2014-08-05,73.8,71.6,68.5,68.5,68.17142857142856,6.141040705970233
2014-08-06,79.6,73.8,71.6,68.5,69.31428571428572,7.483187505207749
2014-08-07,73.3,79.6,73.8,71.6,71.91428571428571,4.13337173561288
2014-08-08,82.6,73.3,79.6,73.8,73.98571428571428,5.355815708625807
2014-08-09,82.7,82.6,73.3,79.6,76.0142857142857,5.614691612614403
2014-08-10,69.9,82.7,82.6,73.3,76.21428571428571,5.31959540172895
2014-08-11,64.0,69.9,82.7,82.6,75.12857142857142,6.945433580349638
2014-08-12,68.8,64.0,69.9,82.7,74.41428571428571,7.350153869461702
2014-08-13,68.3,68.8,64.0,69.9,72.8,7.2617720518709925
2014-08-14,72.6,68.3,68.8,64.0,72.7,7.258558167202906
2014-08-15,74.7,72.6,68.3,68.8,71.57142857142857,5.9609043736988925
2014-08-16,76.6,74.7,72.6,68.3,70.7,4.268489194082823
2014-08-17,92.1,76.6,74.7,72.6,73.87142857142858,9.094268210566213
2014-08-18,74.8,92.1,76.6,74.7,75.41428571428571,7.989457338982982
2014-08-19,64.6,74.8,92.1,76.6,74.8142857142857,8.695483228172497
2014-08-20,67.0,64.6,74.8,92.1,74.62857142857142,8.86993316128791
2014-08-21,81.3,67.0,64.6,74.8,75.87142857142858,9.1436160399327
2014-08-22,82.0,81.3,67.0,64.6,76.91428571428571,9.400430587909005
2014-08-23,87.0,82.0,81.3,67.0,78.39999999999999,10.135580891098426
2014-08-24,74.5,87.0,82.0,81.3,75.88571428571427,8.161378268288729
2014-08-25,83.7,74.5,87.0,82.0,77.15714285714286,8.643081461079555
2014-08-26,85.0,83.7,74.5,87.0,80.07142857142857,6.9832452545871115
2014-08-27,75.7,85.0,83.7,74.5,81.31428571428572,4.655258163778601
2014-08-28,78.7,75.7,85.0,83.7,80.94285714285715,4.759151585054068
2014-08-29,77.5,78.7,75.7,85.0,80.3,4.894554797595558
2014-08-30,74.9,77.5,78.7,75.7,78.57142857142857,4.224813323573853
2014-08-31,79.6,74.9,77.5,78.7,79.3,3.8266608594612412
2014-09-01,74.6,79.6,74.9,77.5,78.0,3.623074201098612
2014-09-02,70.7,74.6,79.6,74.9,75.95714285714287,2.9954727745144614
2014-09-03,57.3,70.7,74.6,79.6,73.32857142857142,7.675657254314785
2014-09-04,66.7,57.3,70.7,74.6,71.61428571428571,7.615866895595659
2014-09-05,75.5,66.7,57.3,70.7,71.32857142857144,7.392499416235958
2014-09-06,75.7,75.5,66.7,57.3,71.44285714285714,7.462764711744466
2014-09-07,76.4,75.7,75.5,66.7,70.9857142857143,6.9609454749167075
2014-09-08,76.9,76.4,75.7,75.5,71.31428571428572,7.20981473905051
2014-09-09,82.2,76.9,76.4,75.7,72.95714285714287,8.277652071060054
2014-09-10,72.5,82.2,76.9,76.4,75.12857142857142,4.7112327777042236
2014-09-11,63.0,72.5,82.2,76.9,74.60000000000001,5.877641250252282
2014-09-12,74.0,63.0,72.5,82.2,74.38571428571429,5.866693722881384
2014-09-13,80.0,74.0,63.0,72.5,75.0,6.240459384799627
2014-09-14,79.3,80.0,74.0,63.0,75.41428571428571,6.441901523470807
2014-09-15,75.9,79.3,80.0,74.0,75.27142857142857,6.414492519733311
2014-09-16,78.7,75.9,79.3,80.0,74.77142857142857,5.900201772175374
2014-09-17,61.7,78.7,75.9,79.3,73.22857142857143,7.72349538436982
2014-09-18,60.6,61.7,78.7,75.9,72.88571428571429,8.286018056829006
2014-09-19,69.1,60.6,61.7,78.7,72.1857142857143,8.38260670901937
2014-09-20,65.6,69.1,60.6,61.7,70.12857142857143,7.8982517655733755
2014-09-21,72.7,65.6,69.1,60.6,69.18571428571428,6.959029762696631
2014-09-22,68.8,72.7,65.6,69.1,68.17142857142856,6.303891466312709
2014-09-23,69.7,68.8,72.7,65.6,66.88571428571429,4.441256793382344
2014-09-24,78.8,69.7,68.8,72.7,69.32857142857144,5.651464201341977
2014-09-25,78.1,78.8,69.7,68.8,71.82857142857142,4.977186047595831
2014-09-26,76.8,78.1,78.8,69.7,72.92857142857142,5.1224064285303434
2014-09-27,74.8,76.8,78.1,78.8,74.24285714285715,3.981983234041991
2014-09-28,72.6,74.8,76.8,78.1,74.22857142857143,3.988614749389651
2014-09-29,52.6,72.6,74.8,76.8,71.91428571428571,9.094765632206448
2014-09-30,56.4,52.6,72.6,74.8,70.01428571428572,10.853636651898325
2014-10-01,43.5,56.4,52.6,72.6,64.97142857142856,13.872120035730575
2014-10-02,69.0,43.5,56.4,52.6,63.671428571428564,12.823508917312168
2014-10-03,70.1,69.0,43.5,56.4,62.714285714285715,11.896838315483901
2014-10-04,62.3,70.1,69.0,43.5,60.92857142857143,10.653593178784892
2014-10-05,52.4,62.3,70.1,69.0,58.04285714285714,9.654162684710789
2014-10-06,57.4,52.4,62.3,70.1,58.728571428571435,9.36940309121767
2014-10-07,62.2,57.4,52.4,62.3,59.557142857142864,9.38560194177915
2014-10-08,69.4,62.2,57.4,52.4,63.25714285714285,6.729996815962178
2014-10-09,70.0,69.4,62.2,57.4,63.39999999999999,6.8811336275357915
2014-10-10,63.0,70.0,69.4,62.2,62.385714285714286,6.220511386113365
2014-10-11,51.5,63.0,70.0,69.4,60.84285714285714,7.460977849866257
2014-10-12,53.8,51.5,63.0,70.0,61.042857142857144,7.211531770448972
2014-10-13,81.0,53.8,51.5,63.0,64.41428571428571,10.144691316386396
2014-10-14,86.1,81.0,53.8,51.5,67.82857142857142,12.918038329627187
2014-10-15,61.7,86.1,81.0,53.8,66.72857142857143,13.088635564961844
2014-10-16,71.5,61.7,86.1,81.0,66.94285714285715,13.163188208391114
2014-10-17,68.0,71.5,61.7,86.1,67.65714285714286,13.048736483258702
2014-10-18,70.5,68.0,71.5,61.7,70.37142857142858,10.93217183145157
2014-10-19,63.1,70.5,68.0,71.5,71.7,8.971993461136076
2014-10-20,74.7,63.1,70.5,68.0,70.8,8.16312848524809
2014-10-21,71.3,74.7,63.1,70.5,68.68571428571428,4.737942088934594
2014-10-22,68.8,71.3,74.7,63.1,69.7,3.6216938946671173
2014-10-23,70.9,68.8,71.3,74.7,69.61428571428571,3.5788399290968114
2014-10-24,69.1,70.9,68.8,71.3,69.77142857142857,3.519807895191158
2014-10-25,61.9,69.1,70.9,68.8,68.54285714285713,4.5679525474979705
2014-10-26,56.4,61.9,69.1,70.9,67.58571428571429,6.279710336055707
2014-10-27,52.6,56.4,61.9,69.1,64.42857142857142,7.536514288386339
2014-10-28,50.1,52.6,56.4,61.9,61.4,8.511560765609989
2014-10-29,51.3,50.1,52.6,56.4,58.9,8.545759182191205
2014-10-30,55.7,51.3,50.1,52.6,56.72857142857142,6.725750090935593
2014-10-31,44.9,55.7,51.3,50.1,53.271428571428565,5.394662264904797
2014-11-01,50.6,44.9,55.7,51.3,51.65714285714286,3.85264287767039
2014-11-02,41.5,50.6,44.9,55.7,49.528571428571425,4.796079748334964
2014-11-03,62.3,41.5,50.6,44.9,50.91428571428572,6.809901754413887
2014-11-04,56.0,62.3,41.5,50.6,51.75714285714286,7.0530979346807365
2014-11-05,53.8,56.0,62.3,41.5,52.11428571428571,7.089294410454564
2014-11-06,60.0,53.8,56.0,62.3,52.728571428571435,7.618336276317456
2014-11-07,60.8,60.0,53.8,56.0,55.0,7.256950691119487
2014-11-08,50.8,60.8,60.0,53.8,55.028571428571425,7.237106762078376
2014-11-09,51.1,50.8,60.8,60.0,56.4,4.716990566028923
2014-11-10,61.7,51.1,50.8,60.8,56.31428571428571,4.595805541081398
2014-11-11,67.0,61.7,51.1,50.8,57.885714285714286,6.103667905838863
2014-11-12,62.7,67.0,61.7,51.1,59.15714285714285,6.037344102296052
2014-11-13,52.0,62.7,67.0,61.7,58.01428571428572,6.583673891131556
2014-11-14,39.8,52.0,62.7,67.0,55.01428571428572,9.319053702215058
2014-11-15,66.2,39.8,52.0,62.7,57.214285714285715,9.954467769370408
2014-11-16,78.4,66.2,39.8,52.0,61.114285714285714,12.244240628615286
2014-11-17,52.2,78.4,66.2,39.8,59.75714285714286,12.686982454844369
2014-11-18,60.6,52.2,78.4,66.2,58.84285714285715,12.302825846508968
2014-11-19,54.8,60.6,52.2,78.4,57.714285714285715,12.252268983257789
2014-11-20,48.0,54.8,60.6,52.2,57.142857142857146,12.650014116310818
2014-11-21,44.2,48.0,54.8,60.6,57.77142857142858,11.719743211879113
2014-11-22,57.4,44.2,48.0,54.8,56.51428571428572,11.12166482912673
2014-11-23,43.5,57.4,44.2,48.0,51.528571428571425,6.564224830020288
2014-11-24,69.3,43.5,57.4,44.2,53.971428571428575,9.417486268588569
2014-11-25,46.2,69.3,43.5,57.4,51.91428571428571,9.300256012861638
2014-11-26,63.7,46.2,69.3,43.5,53.18571428571429,10.313652532998937
2014-11-27,64.4,63.7,46.2,69.3,55.52857142857143,10.791001542290712
2014-11-28,59.0,64.4,63.7,46.2,57.642857142857146,9.583815722849092
2014-11-29,55.2,59.0,64.4,63.7,57.32857142857143,9.629073040488027
2014-11-30,72.9,55.2,59.0,64.4,61.52857142857143,8.982151614120761
2014-12-01,67.0,72.9,55.2,59.0,61.199999999999996,8.687730812281844
2014-12-02,58.9,67.0,72.9,55.2,63.01428571428572,5.917608912229618
2014-12-03,81.3,58.9,67.0,72.9,65.52857142857144,9.126465961826865
2014-12-04,79.7,81.3,58.9,67.0,67.71428571428571,10.534614147566016
2014-12-05,72.7,79.7,81.3,58.9,69.67142857142856,9.899278472985621
2014-12-06,85.3,72.7,79.7,81.3,73.97142857142856,9.068023357879525
2014-12-07,65.5,85.3,72.7,79.7,72.91428571428573,9.627811896000214
2014-12-08,64.9,65.5,85.3,72.7,72.61428571428571,9.872424317499897
2014-12-09,68.4,64.9,65.5,85.3,73.97142857142856,8.181017517341509
2014-12-10,71.3,68.4,64.9,65.5,72.54285714285716,7.535661250095568
2014-12-11,79.6,71.3,68.4,64.9,72.52857142857142,7.519910080516191
2014-12-12,66.6,79.6,71.3,68.4,71.65714285714286,7.843225769808755
2014-12-13,62.4,66.6,79.6,71.3,68.38571428571429,5.682554757451187
2014-12-14,65.9,62.4,66.6,79.6,68.44285714285715,5.650621541877172
2014-12-15,54.7,65.9,62.4,66.6,66.9857142857143,7.670599405398393
2014-12-16,52.3,54.7,65.9,62.4,64.68571428571428,9.395642353671134
2014-12-17,40.7,52.3,54.7,65.9,60.314285714285724,12.432943948964787
2014-12-18,51.9,40.7,52.3,54.7,56.357142857142854,9.28006054988489
2014-12-19,47.5,51.9,40.7,52.3,53.628571428571426,8.545313391116082
2014-12-20,62.5,47.5,51.9,40.7,53.642857142857146,8.562487400060647
2014-12-21,55.5,62.5,47.5,51.9,52.15714285714286,6.802660543948799
2014-12-22,70.1,55.5,62.5,47.5,54.357142857142854,9.654507952740545
2014-12-23,78.9,70.1,55.5,62.5,58.15714285714286,13.268365528938723
2014-12-24,85.8,78.9,70.1,55.5,64.6,14.289273366177058
2014-12-25,78.1,85.8,78.9,70.1,68.34285714285714,13.832312067867026
2014-12-26,56.2,78.1,85.8,78.9,69.58571428571429,11.903840916755852
2014-12-27,64.8,56.2,78.1,85.8,69.91428571428571,11.705757639075056
2014-12-28,68.5,64.8,56.2,78.1,71.77142857142857,9.935074951187627
2014-12-29,63.7,68.5,64.8,56.2,70.85714285714286,10.39821413238153
2014-12-30,42.2,63.7,68.5,64.8,65.61428571428571,14.217762197503708
2014-12-31,59.7,42.2,63.7,68.5,61.885714285714286,11.128556146453443
2015-01-01,52.7,59.7,42.2,63.7,58.25714285714286,8.872965897011541
2015-01-02,55.2,52.7,59.7,42.2,58.11428571428572,8.919534474293
2015-01-03,56.5,55.2,52.7,59.7,56.92857142857143,8.420355155953187
2015-01-04,68.7,56.5,55.2,52.7,56.95714285714286,8.466376073003744
2015-01-05,73.2,68.7,56.5,55.2,58.31428571428571,10.29197560747051
2015-01-06,68.1,73.2,68.7,56.5,62.01428571428572,7.914212652233124
2015-01-07,66.7,68.1,73.2,68.7,63.01428571428572,8.014659188310292
2015-01-08,63.7,66.7,68.1,73.2,64.58571428571429,6.6107056031434945
2015-01-09,76.1,63.7,66.7,68.1,67.57142857142857,6.380886637898977
2015-01-10,89.4,76.1,63.7,66.7,72.27142857142857,8.598200254649216
2015-01-11,87.6,89.4,76.1,63.7,74.97142857142856,10.122205669667508
2015-01-12,66.2,87.6,89.4,76.1,73.97142857142856,10.657972647383867
2015-01-13,81.3,66.2,87.6,89.4,75.85714285714286,10.613647997249815
2015-01-14,75.5,81.3,66.2,87.6,77.11428571428571,9.84131233989804
2015-01-15,61.1,75.5,81.3,66.2,76.74285714285715,10.461494020590852
2015-01-16,59.0,61.1,75.5,81.3,74.3,12.4450793488833
2015-01-17,43.0,59.0,61.1,75.5,67.67142857142856,15.129410022173728
2015-01-18,54.2,43.0,59.0,61.1,62.9,12.89935398899254
2015-01-19,69.1,54.2,43.0,59.0,63.31428571428571,13.068464405000546
2015-01-20,69.7,69.1,54.2,43.0,61.65714285714285,10.97555725887583
2015-01-21,72.0,69.7,69.1,54.2,61.15714285714286,10.298682301287966
2015-01-22,69.7,72.0,69.7,69.1,62.38571428571429,10.791884075765756
2015-01-23,66.8,69.7,72.0,69.7,63.5,10.786720230604745
2015-01-24,74.4,66.8,69.7,72.0,67.9857142857143,6.529785236751553
2015-01-25,62.9,74.4,66.8,69.7,69.22857142857143,3.6704742135566013
2015-01-26,72.7,62.9,74.4,66.8,69.74285714285715,3.894807287854777
2015-01-27,73.0,72.7,62.9,74.4,70.21428571428571,4.083882373195634
2015-01-28,65.0,73.0,72.7,62.9,69.21428571428571,4.4171742745143705
2015-01-29,58.2,65.0,73.0,72.7,67.57142857142857,6.045029441812859
2015-01-30,58.6,58.2,65.0,73.0,66.4,6.946701855317405
2015-01-31,64.4,58.6,58.2,65.0,64.97142857142858,5.989633902478367
2015-02-01,73.8,64.4,58.6,58.2,66.52857142857144,6.732189907629203
2015-02-02,71.5,73.8,64.4,58.6,66.35714285714286,6.5619756026312235
2015-02-03,63.6,71.5,73.8,64.4,65.0142857142857,5.9049212728112765
2015-02-04,75.4,63.6,71.5,73.8,66.50000000000001,7.09013399027152
2015-02-05,70.4,75.4,63.6,71.5,68.24285714285715,6.14650500768745
2015-02-06,66.0,70.4,75.4,63.6,69.3,4.670831474873554
2015-02-07,60.9,66.0,70.4,75.4,68.8,5.411407703484949
2015-02-08,50.3,60.9,66.0,70.4,65.44285714285715,8.307197109105303
2015-02-09,71.5,50.3,60.9,66.0,65.44285714285715,8.307197109105303
2015-02-10,70.1,71.5,50.3,60.9,66.37142857142858,8.429257437780889
2015-02-11,63.7,70.1,71.5,50.3,64.7,7.442893702497066
2015-02-12,72.5,63.7,70.1,71.5,65.0,7.747042446422403
2015-02-13,67.8,72.5,63.7,70.1,65.25714285714285,7.81533900797192
2015-02-14,81.2,67.8,72.5,63.7,68.15714285714286,9.511371640104997
2015-02-15,73.8,81.2,67.8,72.5,71.5142857142857,5.42937337434972
2015-02-16,66.6,73.8,81.2,67.8,70.81428571428572,5.738591166081719
2015-02-17,61.3,66.6,73.8,81.2,69.55714285714285,6.788926557971197
2015-02-18,63.8,61.3,66.6,73.8,69.57142857142857,6.774637575967968
2015-02-19,65.8,63.8,61.3,66.6,68.61428571428571,6.765212135483877
2015-02-20,67.8,65.8,63.8,61.3,68.61428571428571,6.765212135483877
2015-02-21,74.0,67.8,65.8,63.8,67.58571428571429,4.792504067614187
2015-02-22,71.8,74.0,67.8,65.8,67.3,4.404164695679536
2015-02-23,63.1,71.8,74.0,67.8,66.8,4.686505450048769
2015-02-24,77.5,63.1,71.8,74.0,69.11428571428571,5.45479256294543
2015-02-25,72.7,77.5,63.1,71.8,70.38571428571429,5.0303838725056
2015-02-26,69.9,72.7,77.5,63.1,70.97142857142858,4.630231918495011
2015-02-27,69.8,69.9,72.7,77.5,71.25714285714285,4.460514597688563
2015-02-28,65.7,69.8,69.9,72.7,70.07142857142857,4.706277469407243
2015-03-01,61.0,65.7,69.8,69.9,68.52857142857144,5.708681775948865
2015-03-02,63.5,61.0,65.7,69.8,68.58571428571429,5.646954510007876
2015-03-03,69.3,63.5,61.0,65.7,67.41428571428571,4.138610302758481
2015-03-04,53.2,69.3,63.5,61.0,64.62857142857143,6.090351463781474
2015-03-05,34.1,53.2,69.3,63.5,59.51428571428571,12.541056384455848
2015-03-06,43.7,34.1,53.2,69.3,55.785714285714285,12.849439491203569
2015-03-07,60.8,43.7,34.1,53.2,55.08571428571428,12.342802028095917
2015-03-08,54.1,60.8,43.7,34.1,54.1,12.064134172552144
2015-03-09,57.9,54.1,60.8,43.7,53.3,11.509850853363565
2015-03-10,69.4,57.9,54.1,60.8,53.31428571428571,11.533058075438444
2015-03-11,63.3,69.4,57.9,54.1,54.75714285714286,12.132581086048045
2015-03-12,67.2,63.3,69.4,57.9,59.48571428571429,8.706210153568597
2015-03-13,67.9,67.2,63.3,69.4,62.94285714285714,5.667702986471848
2015-03-14,59.6,67.9,67.2,63.3,62.77142857142858,5.760704322018193
2015-03-15,55.5,59.6,67.9,67.2,62.971428571428575,5.423932855323005
2015-03-16,63.6,55.5,59.6,67.9,63.78571428571429,4.9421414290534464
2015-03-17,66.0,63.6,55.5,59.6,63.300000000000004,4.4399699698689385
2015-03-18,61.7,66.0,63.6,55.5,63.07142857142857,4.480965032116668
2015-03-19,57.4,61.7,66.0,63.6,61.67142857142857,4.506925887163669
2015-03-20,56.2,57.4,61.7,66.0,60.0,3.9467286031182995
2015-03-21,62.2,56.2,57.4,61.7,60.371428571428574,4.024389927146679
2015-03-22,74.1,62.2,56.2,57.4,63.02857142857143,5.951110340576704
2015-03-23,67.0,74.1,62.2,56.2,63.51428571428572,6.141234558683334
2015-03-24,76.9,67.0,74.1,62.2,65.07142857142857,7.982421162720735
2015-03-25,66.1,76.9,67.0,74.1,65.7,7.844743462982337
2015-03-26,55.6,66.1,76.9,67.0,65.44285714285715,8.18430553821528
2015-03-27,49.4,55.6,66.1,76.9,64.47142857142856,9.723119232995757
2015-03-28,60.7,49.4,55.6,66.1,64.25714285714285,9.797764565256449
2015-03-29,64.7,60.7,49.4,55.6,62.91428571428572,8.81918903517211
2015-03-30,60.9,64.7,60.7,49.4,62.04285714285714,8.647900928907282
2015-03-31,61.5,60.9,64.7,60.7,59.84285714285714,5.6920579590802864
2015-04-01,72.2,61.5,60.9,64.7,60.714285714285715,7.1019782622942795
2015-04-02,58.2,72.2,61.5,60.9,61.08571428571429,6.853570498027559
2015-04-03,67.6,58.2,72.2,61.5,63.68571428571429,4.837157764441817
2015-04-04,77.2,67.6,58.2,72.2,66.04285714285713,6.7727043202496136
2015-04-05,75.1,77.2,67.6,58.2,67.52857142857142,7.527663268619148
2015-04-06,89.4,75.1,77.2,67.6,71.60000000000001,10.47520882846747
2015-04-07,90.8,89.4,75.1,77.2,75.78571428571429,11.564086442002113
2015-04-08,73.9,90.8,89.4,75.1,76.02857142857142,11.49387000183356
2015-04-09,62.1,73.9,90.8,89.4,76.58571428571429,10.540624360291169
2015-04-10,71.3,62.1,73.9,90.8,77.11428571428571,10.098420432824966
2015-04-11,74.4,71.3,62.1,73.9,76.71428571428571,10.14978301433567
2015-04-12,77.1,74.4,71.3,62.1,77.0,10.124886830643339
2015-04-13,77.3,77.1,74.4,71.3,75.27142857142857,8.568297047005096
2015-04-14,75.6,77.3,77.1,74.4,73.1,5.267194066420546
2015-04-15,83.6,75.6,77.3,77.1,74.48571428571428,6.615997927102963
2015-04-16,71.6,83.6,75.6,77.3,75.84285714285714,4.176464670371222
2015-04-17,96.2,71.6,83.6,75.6,79.39999999999999,8.264986388373613
2015-04-18,86.5,96.2,71.6,83.6,81.12857142857142,8.310177351840837
2015-04-19,79.7,86.5,96.2,71.6,81.5,8.156796756897526
2015-04-20,66.3,79.7,86.5,96.2,79.92857142857143,9.960875845981048
2015-04-21,67.5,66.3,79.7,86.5,78.77142857142857,10.967180477180491
2015-04-22,71.6,67.5,66.3,79.7,77.05714285714285,11.024345353634029
2015-04-23,79.6,71.6,67.5,66.3,78.2,10.776208362251914
2015-04-24,85.3,79.6,71.6,67.5,76.64285714285714,8.227972035047616
2015-04-25,86.7,85.3,79.6,71.6,76.67142857142856,8.268154627991834
2015-04-26,85.3,86.7,85.3,79.6,77.47142857142856,8.859780713184493
2015-04-27,72.2,85.3,86.7,85.3,78.31428571428572,7.842072126555371
2015-04-28,69.3,72.2,85.3,86.7,78.57142857142857,7.447978313098284
2015-04-29,77.0,69.3,72.2,85.3,79.34285714285714,6.862180689075816
2015-04-30,78.2,77.0,69.3,72.2,79.14285714285714,6.873828904586226
2015-05-01,81.7,78.2,77.0,69.3,78.62857142857142,6.4585122863073
2015-05-02,82.1,81.7,78.2,77.0,77.97142857142856,5.68850135088752
2015-05-03,81.7,82.1,81.7,78.2,77.45714285714287,5.0414472600823785
